Search_Category,Search_Time,Search_Word,id
일식,2019-06-11 09:17:21.561636,사시미,3
분식,2019-06-11 13:24:18.109190,튀김,3
분식,2019-06-11 13:34:51.417605,김밥,3
한식,2019-06-11 14:16:51.602680,된장찌개,3
양식,2019-06-11 16:48:33.696889,스테이크,3
양식,2019-06-11 17:58:14.344793,샐러드,3
일식,2019-06-11 20:54:10.006051,라멘,3
중식,2019-06-11 21:55:11.495768,칠리새우,3
양식,2019-06-11 22:00:48.128757,스테이크,3
양식,2019-06-11 23:37:03.232381,샐러드,3
분식,2019-06-12 01:06:23.635455,김밥,3
양식,2019-06-12 01:40:23.809024,샐러드,3
일식,2019-06-12 04:11:42.933119,사시미,3
양식,2019-06-12 05:10:01.634069,피자,3
중식,2019-06-12 05:20:02.080606,칠리새우,3
한식,2019-06-12 07:28:48.283183,불고기,3
일식,2019-06-12 09:55:25.706689,우동,3
일식,2019-06-12 11:26:00.966642,가츠동,3
일식,2019-06-12 13:41:36.494778,가츠동,3
분식,2019-06-12 14:52:24.602360,김밥,3
일식,2019-06-12 15:19:11.493624,초밥,3
양식,2019-06-12 16:52:54.617178,샐러드,3
일식,2019-06-12 18:33:53.404567,우동,3
일식,2019-06-12 20:11:30.671442,텐동,3
양식,2019-06-12 23:40:55.852151,파스타,3
중식,2019-06-13 01:19:11.054126,팔보채,3
한식,2019-06-13 04:16:18.510112,된장찌개,3
한식,2019-06-13 04:56:36.419735,김치전,3
분식,2019-06-13 05:44:26.764683,순대,3
일식,2019-06-13 06:03:58.830401,우동,3
한식,2019-06-13 06:05:59.409260,김치전,3
한식,2019-06-13 07:35:31.328706,떡갈비,3
양식,2019-06-13 10:26:10.090477,샐러드,3
한식,2019-06-13 15:57:47.942775,떡갈비,3
양식,2019-06-13 17:44:43.907660,스테이크,3
양식,2019-06-13 18:37:28.486768,햄버거,3
일식,2019-06-13 19:22:33.708942,라멘,3
양식,2019-06-13 19:49:45.222661,스테이크,3
분식,2019-06-13 21:44:46.657162,오뎅,3
일식,2019-06-13 21:47:15.121722,우동,3
분식,2019-06-13 22:42:53.019187,떡볶이,3
한식,2019-06-13 23:11:55.475105,불고기,3
일식,2019-06-14 03:21:35.676129,우동,3
중식,2019-06-14 07:42:22.998807,팔보채,3
한식,2019-06-14 10:07:38.663779,떡갈비,3
일식,2019-06-14 14:46:34.348904,우동,3
중식,2019-06-07 15:57:29.621670,칠리새우,3
중식,2019-06-07 19:33:24.109238,짬뽕,3
중식,2019-06-07 21:51:47.628452,짬뽕,3
중식,2019-06-07 22:19:55.914797,칠리새우,3
중식,2019-06-07 23:50:58.354636,칠리새우,3
중식,2019-06-07 23:56:39.127903,칠리새우,3
중식,2019-06-08 00:45:52.372186,짬뽕,3
중식,2019-06-08 02:29:55.039277,자장면,3
중식,2019-06-08 03:21:34.999747,자장면,3
중식,2019-06-08 04:11:43.930155,칠리새우,3
중식,2019-06-08 07:20:41.141894,칠리새우,3
중식,2019-06-08 07:44:22.225151,짬뽕,3
중식,2019-06-08 10:40:03.808816,짬뽕,3
중식,2019-06-08 11:55:33.981326,짬뽕,3
중식,2019-06-08 13:13:19.417416,칠리새우,3
중식,2019-06-08 15:26:38.067494,자장면,3
중식,2019-06-08 16:52:14.155144,자장면,3
중식,2019-06-08 18:20:14.440254,짬뽕,3
중식,2019-06-08 19:09:05.577094,짬뽕,3
중식,2019-06-08 20:51:31.217068,짬뽕,3
중식,2019-06-08 21:39:48.493446,칠리새우,3
중식,2019-06-08 21:58:22.769753,칠리새우,3
중식,2019-06-09 01:38:24.811999,짬뽕,3
중식,2019-06-09 03:43:45.666711,짬뽕,3
중식,2019-06-09 07:29:00.143297,짬뽕,3
중식,2019-06-09 08:00:39.371195,칠리새우,3
중식,2019-06-09 09:20:13.392314,짬뽕,3
중식,2019-06-09 10:34:43.605859,칠리새우,3
중식,2019-06-09 14:55:50.555399,자장면,3
중식,2019-06-09 15:30:41.450153,칠리새우,3
중식,2019-06-09 15:39:08.159730,칠리새우,3
중식,2019-06-09 17:47:00.605979,자장면,3
중식,2019-06-09 18:48:29.048818,짬뽕,3
중식,2019-06-09 19:59:39.966596,짬뽕,3
중식,2019-06-09 20:02:34.549095,자장면,3
중식,2019-06-09 21:01:17.991924,칠리새우,3
중식,2019-06-09 21:13:55.272049,짬뽕,3
중식,2019-06-09 23:54:15.883330,짬뽕,3
중식,2019-06-10 00:00:10.823559,자장면,3
중식,2019-06-10 05:02:58.239183,자장면,3
중식,2019-06-10 06:58:55.503676,자장면,3
중식,2019-06-10 07:29:58.567632,짬뽕,3
중식,2019-06-10 10:52:37.627693,자장면,3
중식,2019-06-10 12:36:38.275585,자장면,3
중식,2019-06-10 14:23:43.405004,칠리새우,3
중식,2019-06-10 15:16:38.410685,칠리새우,3
중식,2019-06-10 16:19:40.762184,자장면,3
중식,2019-06-10 16:53:59.417122,자장면,3
중식,2019-06-10 17:26:20.956604,자장면,3
중식,2019-06-10 17:56:11.024384,자장면,3
중식,2019-06-10 20:07:24.354112,자장면,3
중식,2019-06-10 21:08:02.529967,칠리새우,3
중식,2019-06-10 22:26:04.010923,칠리새우,3
중식,2019-06-10 22:39:39.769777,자장면,3
중식,2019-06-10 22:42:18.734793,자장면,3
중식,2019-06-10 22:52:03.950081,칠리새우,3
중식,2019-06-10 23:55:37.393654,짬뽕,3
중식,2019-06-11 02:59:26.945230,칠리새우,3
중식,2019-06-11 04:01:19.340676,짬뽕,3
중식,2019-06-11 04:28:58.205655,짬뽕,3
중식,2019-06-11 06:24:10.224185,자장면,3
중식,2019-06-11 07:57:40.399373,짬뽕,3
중식,2019-06-11 08:56:24.181365,짬뽕,3
중식,2019-06-11 10:24:06.703459,짬뽕,3
중식,2019-06-11 11:52:11.602096,짬뽕,3
중식,2019-06-11 12:12:25.487051,자장면,3
중식,2019-06-11 13:16:10.412202,칠리새우,3
중식,2019-06-11 14:50:45.352046,칠리새우,3
중식,2019-06-11 15:05:06.382043,칠리새우,3
중식,2019-06-11 16:34:22.768535,자장면,3
중식,2019-06-11 20:06:20.890957,자장면,3
중식,2019-06-12 03:52:27.636705,칠리새우,3
중식,2019-06-12 03:55:46.155140,자장면,3
중식,2019-06-12 04:00:52.586634,짬뽕,3
중식,2019-06-12 06:24:47.722906,칠리새우,3
중식,2019-06-12 06:42:07.992582,자장면,3
중식,2019-06-12 07:04:58.792018,짬뽕,3
중식,2019-06-12 08:06:26.606811,칠리새우,3
중식,2019-06-12 08:45:35.324979,칠리새우,3
중식,2019-06-12 09:48:06.507517,자장면,3
중식,2019-06-12 19:54:06.886583,칠리새우,3
중식,2019-06-12 20:28:47.252972,짬뽕,3
중식,2019-06-12 21:07:22.968156,짬뽕,3
중식,2019-06-12 21:22:33.376748,칠리새우,3
중식,2019-06-13 03:30:16.265009,짬뽕,3
중식,2019-06-13 05:42:37.799189,칠리새우,3
중식,2019-06-13 05:54:56.203128,자장면,3
중식,2019-06-13 07:56:41.940814,짬뽕,3
중식,2019-06-13 09:08:25.429009,자장면,3
중식,2019-06-13 09:35:07.376604,짬뽕,3
중식,2019-06-13 13:23:33.559301,짬뽕,3
중식,2019-06-13 14:05:51.282314,자장면,3
중식,2019-06-13 15:27:06.730946,자장면,3
중식,2019-06-13 22:51:28.106492,자장면,3
중식,2019-06-14 00:04:19.733373,자장면,3
중식,2019-06-14 04:12:44.143814,칠리새우,3
중식,2019-06-14 07:21:52.355691,짬뽕,3
중식,2019-06-14 08:10:21.196415,자장면,3
중식,2019-06-14 10:25:38.586576,자장면,3
중식,2019-06-14 11:54:32.877997,자장면,3
