Search_Category,Search_Time,Search_Word,id
한식,2019-06-10 05:57:15.864044,떡갈비,1
한식,2019-06-10 05:59:07.641579,떡갈비,1
한식,2019-06-10 06:44:21.736000,떡갈비,1
한식,2019-06-10 07:06:04.209955,떡갈비,1
한식,2019-06-10 09:22:44.597449,김치전,1
한식,2019-06-10 10:27:07.702612,김치전,1
한식,2019-06-10 12:23:08.846009,떡갈비,1
한식,2019-06-10 13:18:55.864756,김치전,1
한식,2019-06-10 13:23:09.199128,떡갈비,1
한식,2019-06-10 13:26:16.047132,떡갈비,1
한식,2019-06-10 13:54:21.177629,떡갈비,1
한식,2019-06-10 14:00:31.196777,떡갈비,1
한식,2019-06-10 15:34:29.569379,김치전,1
한식,2019-06-10 15:39:05.801662,김치전,1
한식,2019-06-10 17:36:22.683281,불고기,1
한식,2019-06-10 20:42:49.031015,김치전,1
한식,2019-06-11 00:40:42.206512,불고기,1
한식,2019-06-11 01:34:30.147470,불고기,1
한식,2019-06-11 01:43:32.604363,김치전,1
한식,2019-06-11 02:17:19.316988,김치전,1
한식,2019-06-11 02:34:47.816129,김치전,1
한식,2019-06-11 09:47:28.470980,떡갈비,1
한식,2019-06-11 10:39:01.538375,불고기,1
한식,2019-06-11 15:44:53.164247,불고기,1
한식,2019-06-11 17:21:43.353413,떡갈비,1
한식,2019-06-11 18:21:49.691470,떡갈비,1
한식,2019-06-11 21:21:25.470903,불고기,1
한식,2019-06-11 22:45:37.865115,불고기,1
한식,2019-06-12 01:42:42.253588,불고기,1
한식,2019-06-12 03:31:59.299310,떡갈비,1
한식,2019-06-12 03:41:51.132424,김치전,1
한식,2019-06-12 04:28:08.591933,불고기,1
한식,2019-06-12 04:31:12.513138,불고기,1
한식,2019-06-12 07:29:17.676232,불고기,1
한식,2019-06-12 08:07:23.535957,불고기,1
한식,2019-06-12 08:14:42.045509,떡갈비,1
한식,2019-06-12 08:22:27.664785,김치전,1
한식,2019-06-12 13:12:16.605671,떡갈비,1
한식,2019-06-12 18:30:59.791857,김치전,1
한식,2019-06-12 19:33:07.882138,김치전,1
한식,2019-06-12 19:48:39.297392,김치전,1
한식,2019-06-12 22:38:14.325757,불고기,1
한식,2019-06-12 23:10:29.173276,떡갈비,1
한식,2019-06-13 00:50:59.612049,김치전,1
한식,2019-06-13 01:29:41.202459,떡갈비,1
한식,2019-06-13 05:10:41.612489,떡갈비,1
한식,2019-06-13 08:22:29.571761,불고기,1
한식,2019-06-13 09:36:53.770193,떡갈비,1
한식,2019-06-13 15:22:19.477895,불고기,1
한식,2019-06-13 15:32:29.416715,떡갈비,1
한식,2019-06-13 16:10:55.379124,김치전,1
한식,2019-06-13 18:37:21.969396,떡갈비,1
한식,2019-06-13 19:21:03.665129,불고기,1
한식,2019-06-14 01:07:28.898623,떡갈비,1
한식,2019-06-14 01:48:11.240026,떡갈비,1
한식,2019-06-14 02:03:27.709447,떡갈비,1
한식,2019-06-14 02:40:05.425455,떡갈비,1
한식,2019-06-14 03:19:36.022155,떡갈비,1
한식,2019-06-14 05:10:34.842933,불고기,1
한식,2019-06-14 08:43:05.008329,떡갈비,1
한식,2019-06-14 08:47:45.910637,떡갈비,1
한식,2019-06-14 12:28:17.140488,김치전,1
한식,2019-06-14 14:59:07.381677,김치전,1
